ID;Time [h];Load [MW]
R1S66T5;381;18,17277946
R1S66T5;382;18,19409614
R1S66T5;383;18,21541176
R1S66T5;384;18,23672633
R1S66T5;385;18,25803983
R1S66T5;386;18,27935228
R1S66T5;387;18,30066366
R1S66T5;388;18,32197397
R1S66T5;389;18,34328322
R1S66T5;390;18,36459138
R1S66T5;391;18,38589848
R1S66T5;392;18,40720449
R1S66T5;393;18,42850943
R1S66T5;394;18,44981328
R1S66T5;395;18,47111604
R1S66T5;396;18,49241771
R1S66T5;397;18,51371829
R1S66T5;398;18,53501778
R1S66T5;399;18,55631617
R1S66T5;400;18,57761346
R1S66T5;401;18,59890964
R1S66T5;402;18,62020472
R1S66T5;403;18,64149869
R1S66T5;404;18,66279155
R1S66T5;405;18,68408329
R1S66T5;406;18,70537392
R1S66T5;407;18,72666343
R1S66T5;408;18,74795182
R1S66T5;409;18,76923908
R1S66T5;410;18,79052521
R1S66T5;411;18,81181021
R1S66T5;412;18,83309408
R1S66T5;413;18,85437681
R1S66T5;414;18,87565841
R1S66T5;415;18,89693886
R1S66T5;416;18,91821817
R1S66T5;417;18,93949633
R1S66T5;418;18,96077334
R1S66T5;419;18,9820492
R1S66T5;420;19,0033239
R1S66T5;421;19,02459745
R1S66T5;422;19,04586983
R1S66T5;423;19,06714105
R1S66T5;424;19,08841111
R1S66T5;425;19,10967999
R1S66T5;426;19,13094771
R1S66T5;427;19,15221425
R1S66T5;428;19,17347961
R1S66T5;429;19,1947438
R1S66T5;430;19,2160068
R1S66T5;431;19,23726861
R1S66T5;432;19,25852924
R1S66T5;433;19,27978868
R1S66T5;434;19,30104692
R1S66T5;435;19,32230397
R1S66T5;436;19,34355981
R1S66T5;437;19,36481446
R1S66T5;438;19,3860679
R1S66T5;439;19,40732014
R1S66T5;440;19,42857116
R1S66T5;441;19,44982097
R1S66T5;442;19,47106957
R1S66T5;443;19,49231695
R1S66T5;444;19,51356311
R1S66T5;445;19,53480804
R1S66T5;446;19,55605175
R1S66T5;447;19,57729423
R1S66T5;448;19,59853547
R1S66T5;449;19,61977549
R1S66T5;450;19,64101426
R1S66T5;451;19,6622518
R1S66T5;452;19,68348809
R1S66T5;453;19,70472314
R1S66T5;454;19,72595693
R1S66T5;455;19,74718948
R1S66T5;456;19,76842078
R1S66T5;457;19,78965081
R1S66T5;458;19,81087959
R1S66T5;459;19,83210711
R1S66T5;460;19,85333336
R1S66T5;461;19,87455835
R1S66T5;462;19,89578206
R1S66T5;463;19,91700451
R1S66T5;464;19,93822567
R1S66T5;465;19,95944556
R1S66T5;466;19,98066417
R1S66T5;467;20,00188149
R1S66T5;468;20,02309753
R1S66T5;469;20,04431228
R1S66T5;470;20,06552574
R1S66T5;471;20,0867379
R1S66T5;472;20,10794876
R1S66T5;473;20,12915833
R1S66T5;474;20,15036659
R1S66T5;475;20,17157355
R1S66T5;476;20,19277919
R1S66T5;477;20,21398353
R1S66T5;478;20,23518656
R1S66T5;479;20,25638826
R1S66T5;480;20,27758865
R1S66T5;481;20,29878772
R1S66T5;482;20,31998546
R1S66T5;483;20,34118187
R1S66T5;484;20,36237696
R1S66T5;485;20,38357071
R1S66T5;486;20,40476313
R1S66T5;487;20,4259542
R1S66T5;488;20,44714394
R1S66T5;489;20,46833233
R1S66T5;490;20,48951938
R1S66T5;491;20,51070508
R1S66T5;492;20,53188943
R1S66T5;493;20,55307242
R1S66T5;494;20,57425405
R1S66T5;495;20,59543433
R1S66T5;496;20,61661324
R1S66T5;497;20,63779078
R1S66T5;498;20,65896696
R1S66T5;499;20,68014177
R1S66T5;500;20,7013152
R1S66T5;501;20,72248726
R1S66T5;502;20,74365794
R1S66T5;503;20,76482723
R1S66T5;504;20,78599514
R1S66T5;505;20,80716167
R1S66T5;506;20,8283268
R1S66T5;507;20,84949054
R1S66T5;508;20,87065289
R1S66T5;509;20,89181384
R1S66T5;510;20,91297339
R1S66T5;511;20,93413153
R1S66T5;512;20,95528827
R1S66T5;513;20,9764436
R1S66T5;514;20,99759751
R1S66T5;515;21,01875001
R1S66T5;516;21,0399011
R1S66T5;517;21,06105076
R1S66T5;518;21,08219901
R1S66T5;519;21,10334582
R1S66T5;520;21,12449121
R1S66T5;521;21,14563517
R1S66T5;522;21,1667777
R1S66T5;523;21,18791879
R1S66T5;524;21,20905844
R1S66T5;525;21,23019664
R1S66T5;526;21,25133341
R1S66T5;527;21,27246872
R1S66T5;528;21,29360259
R1S66T5;529;21,314735
R1S66T5;530;21,33586596
R1S66T5;531;21,35699547
R1S66T5;532;21,37812351
R1S66T5;533;21,39925008
R1S66T5;534;21,42037519
R1S66T5;535;21,44149884
R1S66T5;536;21,46262101
R1S66T5;537;21,4837417
R1S66T5;538;21,50486092
R1S66T5;539;21,52597866
R1S66T5;540;21,54709492
R1S66T5;541;21,56820969
R1S66T5;542;21,58932297
R1S66T5;543;21,61043477
R1S66T5;544;21,63154507
R1S66T5;545;21,65265387
R1S66T5;546;21,67376118
R1S66T5;547;21,69486698
R1S66T5;548;21,71597128
R1S66T5;549;21,73707408
R1S66T5;550;21,75817536
R1S66T5;551;21,77927513
R1S66T5;552;21,80037339
R1S66T5;553;21,82147013
R1S66T5;554;21,84256534
R1S66T5;555;21,86365904
R1S66T5;556;21,88475121
R1S66T5;557;21,90584185
R1S66T5;558;21,92693096
R1S66T5;559;21,94801853
R1S66T5;560;21,96910457
R1S66T5;561;21,99018907
R1S66T5;562;22,01127203
R1S66T5;563;22,03235344
R1S66T5;564;22,05343331
R1S66T5;565;22,07451162
R1S66T5;566;22,09558838
R1S66T5;567;22,11666359
R1S66T5;568;22,13773724
R1S66T5;569;22,15880932
R1S66T5;570;22,17987985
R1S66T5;571;22,2009488
R1S66T5;572;22,22201619
R1S66T5;573;22,24308201
R1S66T5;574;22,26414625
R1S66T5;575;22,28520891
R1S66T5;576;22,30626999
R1S66T5;577;22,32732949
R1S66T5;578;22,34838741
R1S66T5;579;22,36944373
R1S66T5;580;22,39049847
R1S66T5;581;22,41155161
R1S66T5;582;22,43260316
R1S66T5;583;22,4536531
R1S66T5;584;22,47470145
R1S66T5;585;22,49574819
R1S66T5;586;22,51679332
R1S66T5;587;22,53783685
R1S66T5;588;22,55887876
R1S66T5;589;22,57991905
R1S66T5;590;22,60095773
R1S66T5;591;22,62199479
R1S66T5;592;22,64303022
R1S66T5;593;22,66406403
R1S66T5;594;22,68509621
R1S66T5;595;22,70612676
R1S66T5;596;22,72715567
R1S66T5;597;22,74818295
R1S66T5;598;22,76920858
R1S66T5;599;22,79023258
R1S66T5;600;22,81125493
R1S66T5;601;22,83227563
R1S66T5;602;22,85329468
R1S66T5;603;22,87431208
R1S66T5;604;22,89532782
R1S66T5;605;22,9163419
R1S66T5;606;22,93735433
R1S66T5;607;22,95836508
R1S66T5;608;22,97937418
R1S66T5;609;23,0003816
R1S66T5;610;23,02138735
R1S66T5;611;23,04239143
R1S66T5;612;23,06339382
R1S66T5;613;23,08439454
R1S66T5;614;23,10539358
R1S66T5;615;23,12639093
R1S66T5;616;23,14738659
R1S66T5;617;23,16838056
R1S66T5;618;23,18937284
R1S66T5;619;23,21036342
R1S66T5;620;23,2313523
R1S66T5;621;23,25233948
R1S66T5;622;23,27332495
R1S66T5;623;23,29430872
R1S66T5;624;23,31529078
R1S66T5;625;23,33627113
R1S66T5;626;23,35724976
R1S66T5;627;23,37822667
R1S66T5;628;23,39920186
R1S66T5;629;23,42017533
R1S66T5;630;23,44114707
R1S66T5;631;23,46211709
R1S66T5;632;23,48308537
R1S66T5;633;23,50405192
R1S66T5;634;23,52501673
R1S66T5;635;23,5459798
R1S66T5;636;23,56694113
R1S66T5;637;23,58790072
R1S66T5;638;23,60885855
R1S66T5;639;23,62981464
R1S66T5;640;23,65076897
R1S66T5;641;23,67172155
R1S66T5;642;23,69267237
R1S66T5;643;23,71362143
R1S66T5;644;23,73456873
R1S66T5;645;23,75551425
R1S66T5;646;23,77645801
R1S66T5;647;23,7974
R1S66T5;648;23,81834021
R1S66T5;649;23,83927865
R1S66T5;650;23,86021531
R1S66T5;651;23,88115018
R1S66T5;652;23,90208327
R1S66T5;653;23,92301457
R1S66T5;654;23,94394408
R1S66T5;655;23,96487179
R1S66T5;656;23,98579771
R1S66T5;657;24,00672183
R1S66T5;658;24,02764415
R1S66T5;659;24,04856467
R1S66T5;660;24,06948337
R1S66T5;661;24,09040027
R1S66T5;662;24,11131536
R1S66T5;663;24,13222863
R1S66T5;664;24,15314009
R1S66T5;665;24,17404972
R1S66T5;666;24,19495753
R1S66T5;667;24,21586351
R1S66T5;668;24,23676767
R1S66T5;669;24,25767
R1S66T5;670;24,27857049
R1S66T5;671;24,29946914
R1S66T5;672;24,32036596
R1S66T5;673;24,34126093
R1S66T5;674;24,36215406
R1S66T5;675;24,38304535
R1S66T5;676;24,40393478
R1S66T5;677;24,42482236
R1S66T5;678;24,44570809
R1S66T5;679;24,46659195
R1S66T5;680;24,48747396
R1S66T5;681;24,5083541
R1S66T5;682;24,52923238
R1S66T5;683;24,55010879
R1S66T5;684;24,57098333
R1S66T5;685;24,59185599
R1S66T5;686;24,61272678
R1S66T5;687;24,63359568
R1S66T5;688;24,65446271
R1S66T5;689;24,67532785
R1S66T5;690;24,6961911
R1S66T5;691;24,71705246
R1S66T5;692;24,73791193
R1S66T5;693;24,75876951
R1S66T5;694;24,77962518
R1S66T5;695;24,80047896
R1S66T5;696;24,82133083
R1S66T5;697;24,84218079
R1S66T5;698;24,86302885
R1S66T5;699;24,883875
R1S66T5;700;24,90471923
R1S66T5;701;24,92556154
R1S66T5;702;24,94640193
R1S66T5;703;24,9672404
R1S66T5;704;24,98807695
R1S66T5;705;25,00891157
R1S66T5;706;25,02974426
R1S66T5;707;25,05057501
R1S66T5;708;25,07140383
R1S66T5;709;25,09223071
R1S66T5;710;25,11305565
R1S66T5;711;25,13387865
R1S66T5;712;25,1546997
R1S66T5;713;25,1755188
R1S66T5;714;25,19633595
R1S66T5;715;25,21715115
R1S66T5;716;25,23796438
R1S66T5;717;25,25877566
R1S66T5;718;25,27958498
R1S66T5;719;25,30039232
R1S66T5;720;25,32119771
R1S66T5;721;25,34200112
R1S66T5;722;25,36280256
R1S66T5;723;25,38360202
R1S66T5;724;25,4043995
R1S66T5;725;25,42519501
R1S66T5;726;25,44598852
R1S66T5;727;25,46678006
R1S66T5;728;25,4875696
R1S66T5;729;25,50835715
R1S66T5;730;25,52914271
R1S66T5;731;25,54992627
R1S66T5;732;25,57070782
R1S66T5;733;25,59148738
R1S66T5;734;25,61226493
R1S66T5;735;25,63304047
R1S66T5;736;25,65381401
R1S66T5;737;25,67458553
R1S66T5;738;25,69535503
R1S66T5;739;25,71612251
R1S66T5;740;25,73688798
R1S66T5;741;25,75765142
R1S66T5;742;25,77841283
R1S66T5;743;25,79917221
R1S66T5;744;25,81992956
R1S66T5;745;25,84068488
R1S66T5;746;25,86143816
R1S66T5;747;25,8821894
R1S66T5;748;25,90293859
R1S66T5;749;25,92368575
R1S66T5;750;25,94443085
R1S66T5;751;25,9651739
R1S66T5;752;25,9859149
R1S66T5;753;26,00665384
R1S66T5;754;26,02739073
R1S66T5;755;26,04812555
R1S66T5;756;26,06885831
R1S66T5;757;26,089589
R1S66T5;758;26,11031762
R1S66T5;759;26,13104418
R1S66T5;760;26,15176865
R1S66T5;761;26,17249105
R1S66T5;762;26,19321137
R1S66T5;763;26,21392961
R1S66T5;764;26,23464576
R1S66T5;765;26,25535982
R1S66T5;766;26,27607179
R1S66T5;767;26,29678167
R1S66T5;768;26,31748945
R1S66T5;769;26,33819514
R1S66T5;770;26,35889872
R1S66T5;771;26,3796002
R1S66T5;772;26,40029957
R1S66T5;773;26,42099683
R1S66T5;774;26,44169198
R1S66T5;775;26,46238502
R1S66T5;776;26,48307594
R1S66T5;777;26,50376474
R1S66T5;778;26,52445141
R1S66T5;779;26,54513596
R1S66T5;780;26,56581839
R1S66T5;781;26,58649868
R1S66T5;782;26,60717684
R1S66T5;783;26,62785286
R1S66T5;784;26,64852674
R1S66T5;785;26,66919849
R1S66T5;786;26,68986809
R1S66T5;787;26,71053554
R1S66T5;788;26,73120084
R1S66T5;789;26,75186399
R1S66T5;790;26,77252499
R1S66T5;791;26,79318383
R1S66T5;792;26,81384051
R1S66T5;793;26,83449503
R1S66T5;794;26,85514738
R1S66T5;795;26,87579757
R1S66T5;796;26,89644558
R1S66T5;797;26,91709142
R1S66T5;798;26,93773509
R1S66T5;799;26,95837657
R1S66T5;800;26,97901588
R1S66T5;801;26,999653
R1S66T5;802;27,02028794
R1S66T5;803;27,04092068
R1S66T5;804;27,06155124
R1S66T5;805;27,0821796
R1S66T5;806;27,10280576
R1S66T5;807;27,12342972
R1S66T5;808;27,14405149
R1S66T5;809;27,16467104
R1S66T5;810;27,18528839
R1S66T5;811;27,20590353
R1S66T5;812;27,22651645
R1S66T5;813;27,24712716
R1S66T5;814;27,26773566
R1S66T5;815;27,28834193
R1S66T5;816;27,30894597
R1S66T5;817;27,32954779
R1S66T5;818;27,35014739
R1S66T5;819;27,37074475
R1S66T5;820;27,39133987
R1S66T5;821;27,41193276
R1S66T5;822;27,43252341
R1S66T5;823;27,45311182
R1S66T5;824;27,47369798
R1S66T5;825;27,4942819
R1S66T5;826;27,51486357
R1S66T5;827;27,53544298
R1S66T5;828;27,55602014
R1S66T5;829;27,57659504
R1S66T5;830;27,59716768
R1S66T5;831;27,61773805
R1S66T5;832;27,63830616
R1S66T5;833;27,65887201
R1S66T5;834;27,67943558
R1S66T5;835;27,69999687
R1S66T5;836;27,72055589
R1S66T5;837;27,74111263
R1S66T5;838;27,76166709
R1S66T5;839;27,78221927
R1S66T5;840;27,80276916
R1S66T5;841;27,82331675
R1S66T5;842;27,84386206
R1S66T5;843;27,86440507
R1S66T5;844;27,88494578
R1S66T5;845;27,9054842
R1S66T5;846;27,92602031
R1S66T5;847;27,94655411
R1S66T5;848;27,96708561
R1S66T5;849;27,98761479
R1S66T5;850;28,00814167
R1S66T5;851;28,02866622
R1S66T5;852;28,04918846
R1S66T5;853;28,06970837
R1S66T5;854;28,09022597
R1S66T5;855;28,11074123
R1S66T5;856;28,13125417
R1S66T5;857;28,15176477
R1S66T5;858;28,17227304
R1S66T5;859;28,19277897
R1S66T5;860;28,21328256
R1S66T5;861;28,23378381
R1S66T5;862;28,25428272
R1S66T5;863;28,27477927
R1S66T5;864;28,29527348
R1S66T5;865;28,31576533
R1S66T5;866;28,33625483
R1S66T5;867;28,35674197
R1S66T5;868;28,37722675
R1S66T5;869;28,39770916
R1S66T5;870;28,41818921
R1S66T5;871;28,43866689
R1S66T5;872;28,4591422
R1S66T5;873;28,47961513
R1S66T5;874;28,50008569
R1S66T5;875;28,52055387
R1S66T5;876;28,54101966
R1S66T5;877;28,56148307
R1S66T5;878;28,5819441
R1S66T5;879;28,60240273
R1S66T5;880;28,62285897
R1S66T5;881;28,64331282
R1S66T5;882;28,66376427
R1S66T5;883;28,68421332
R1S66T5;884;28,70465996
R1S66T5;885;28,7251042
R1S66T5;886;28,74554603
R1S66T5;887;28,76598545
R1S66T5;888;28,78642246
R1S66T5;889;28,80685705
R1S66T5;890;28,82728922
R1S66T5;891;28,84771897
R1S66T5;892;28,86814629
R1S66T5;893;28,88857119
R1S66T5;894;28,90899366
R1S66T5;895;28,9294137
R1S66T5;896;28,9498313
R1S66T5;897;28,97024647
R1S66T5;898;28,99065919
R1S66T5;899;29,01106948
R1S66T5;900;29,03147732
R1S66T5;901;29,05188271
R1S66T5;902;29,07228565
R1S66T5;903;29,09268613
R1S66T5;904;29,11308417
R1S66T5;905;29,13347974
R1S66T5;906;29,15387285
R1S66T5;907;29,1742635
R1S66T5;908;29,19465168
R1S66T5;909;29,2150374
R1S66T5;910;29,23542064
R1S66T5;911;29,25580141
R1S66T5;912;29,2761797
R1S66T5;913;29,29655551
R1S66T5;914;29,31692885
R1S66T5;915;29,33729969
R1S66T5;916;29,35766805
R1S66T5;917;29,37803392
R1S66T5;918;29,3983973
R1S66T5;919;29,41875818
R1S66T5;920;29,43911657
R1S66T5;921;29,45947245
R1S66T5;922;29,47982584
R1S66T5;923;29,50017671
R1S66T5;924;29,52052508
R1S66T5;925;29,54087094
R1S66T5;926;29,56121429
R1S66T5;927;29,58155512
R1S66T5;928;29,60189343
R1S66T5;929;29,62222922
R1S66T5;930;29,64256248
R1S66T5;931;29,66289322
R1S66T5;932;29,68322143
