ID;Time [h];Load [MW]
30003;382;149,5315331
30003;383;149,529081
30003;384;149,5266226
30003;385;149,5241578
30003;386;149,5216866
30003;387;149,5192091
30003;388;149,5167252
30003;389;149,5142349
30003;390;149,5117383
30003;391;149,5092353
30003;392;149,5067259
30003;393;149,5042102
30003;394;149,5016881
30003;395;149,4991596
30003;396;149,4966248
30003;397;149,4940835
30003;398;149,491536
30003;399;149,488982
30003;400;149,4864217
30003;401;149,4838551
30003;402;149,481282
30003;403;149,4787026
30003;404;149,4761169
30003;405;149,4735247
30003;406;149,4709263
30003;407;149,4683214
30003;408;149,4657102
30003;409;149,4630926
30003;410;149,4604687
30003;411;149,4578384
30003;412;149,4552017
30003;413;149,4525587
30003;414;149,4499093
30003;415;149,4472536
30003;416;149,4445915
30003;417;149,441923
30003;418;149,4392482
30003;419;149,436567
30003;420;149,4338795
30003;421;149,4311856
30003;422;149,4284854
30003;423;149,4257788
30003;424;149,4230658
30003;425;149,4203465
30003;426;149,4176208
30003;427;149,4148888
30003;428;149,4121504
30003;429;149,4094056
30003;430;149,4066545
30003;431;149,4038971
30003;432;149,4011333
30003;433;149,3983631
30003;434;149,3955866
30003;435;149,3928037
30003;436;149,3900145
30003;437;149,387219
30003;438;149,384417
30003;439;149,3816088
30003;440;149,3787941
30003;441;149,3759732
30003;442;149,3731458
30003;443;149,3703121
30003;444;149,3674721
30003;445;149,3646257
30003;446;149,361773
30003;447;149,3589139
30003;448;149,3560485
30003;449;149,3531767
30003;450;149,3502986
30003;451;149,3474142
30003;452;149,3445234
30003;453;149,3416262
30003;454;149,3387227
30003;455;149,3358128
30003;456;149,3328966
30003;457;149,3299741
30003;458;149,3270452
30003;459;149,32411
30003;460;149,3211684
30003;461;149,3182205
30003;462;149,3152662
30003;463;149,3123056
30003;464;149,3093387
30003;465;149,3063654
30003;466;149,3033858
30003;467;149,3003998
30003;468;149,2974075
30003;469;149,2944088
30003;470;149,2914039
30003;471;149,2883925
30003;472;149,2853749
30003;473;149,2823508
30003;474;149,2793205
30003;475;149,2762838
30003;476;149,2732408
30003;477;149,2701914
30003;478;149,2671357
30003;479;149,2640737
30003;480;149,2610053
30003;481;149,2579306
30003;482;149,2548496
30003;483;149,2517622
30003;484;149,2486685
30003;485;149,2455685
30003;486;149,2424621
30003;487;149,2393494
30003;488;149,2362303
30003;489;149,233105
30003;490;149,2299732
30003;491;149,2268352
30003;492;149,2236908
30003;493;149,2205401
30003;494;149,2173831
30003;495;149,2142197
30003;496;149,21105
30003;497;149,207874
30003;498;149,2046917
30003;499;149,201503
30003;500;149,198308
30003;501;149,1951067
30003;502;149,191899
30003;503;149,188685
30003;504;149,1854647
30003;505;149,182238
30003;506;149,1790051
30003;507;149,1757658
30003;508;149,1725202
30003;509;149,1692682
30003;510;149,16601
30003;511;149,1627454
30003;512;149,1594745
30003;513;149,1561972
30003;514;149,1529137
30003;515;149,1496238
30003;516;149,1463276
30003;517;149,1430251
30003;518;149,1397162
30003;519;149,1364011
30003;520;149,1330796
30003;521;149,1297518
30003;522;149,1264177
30003;523;149,1230772
30003;524;149,1197305
30003;525;149,1163774
30003;526;149,113018
30003;527;149,1096523
30003;528;149,1062803
30003;529;149,102902
30003;530;149,0995173
30003;531;149,0961263
30003;532;149,092729
30003;533;149,0893255
30003;534;149,0859155
30003;535;149,0824993
30003;536;149,0790768
30003;537;149,0756479
30003;538;149,0722128
30003;539;149,0687713
30003;540;149,0653235
30003;541;149,0618694
30003;542;149,058409
30003;543;149,0549423
30003;544;149,0514693
30003;545;149,0479899
30003;546;149,0445043
30003;547;149,0410124
30003;548;149,0375141
30003;549;149,0340095
30003;550;149,0304987
30003;551;149,0269815
30003;552;149,023458
30003;553;149,0199282
30003;554;149,0163921
30003;555;149,0128497
30003;556;149,009301
30003;557;149,005746
30003;558;149,0021847
30003;559;148,9986171
30003;560;148,9950432
30003;561;148,991463
30003;562;148,9878765
30003;563;148,9842837
30003;564;148,9806846
30003;565;148,9770792
30003;566;148,9734675
30003;567;148,9698495
30003;568;148,9662251
30003;569;148,9625945
30003;570;148,9589576
30003;571;148,9553144
30003;572;148,9516649
30003;573;148,9480091
30003;574;148,9443471
30003;575;148,9406787
30003;576;148,937004
30003;577;148,933323
30003;578;148,9296358
30003;579;148,9259422
30003;580;148,9222424
30003;581;148,9185362
30003;582;148,9148238
30003;583;148,9111051
30003;584;148,90738
30003;585;148,9036487
30003;586;148,8999111
30003;587;148,8961672
30003;588;148,8924171
30003;589;148,8886606
30003;590;148,8848979
30003;591;148,8811288
30003;592;148,8773535
30003;593;148,8735719
30003;594;148,869784
30003;595;148,8659898
30003;596;148,8621893
30003;597;148,8583826
30003;598;148,8545696
30003;599;148,8507502
30003;600;148,8469246
30003;601;148,8430928
30003;602;148,8392546
30003;603;148,8354101
30003;604;148,8315594
30003;605;148,8277024
30003;606;148,8238391
30003;607;148,8199695
30003;608;148,8160937
30003;609;148,8122116
30003;610;148,8083232
30003;611;148,8044285
30003;612;148,8005275
30003;613;148,7966203
30003;614;148,7927068
30003;615;148,788787
30003;616;148,7848609
30003;617;148,7809286
30003;618;148,77699
30003;619;148,7730451
30003;620;148,769094
30003;621;148,7651365
30003;622;148,7611728
30003;623;148,7572029
30003;624;148,7532266
30003;625;148,7492441
30003;626;148,7452553
30003;627;148,7412603
30003;628;148,7372589
30003;629;148,7332514
30003;630;148,7292375
30003;631;148,7252174
30003;632;148,721191
30003;633;148,7171583
30003;634;148,7131194
30003;635;148,7090742
30003;636;148,7050228
30003;637;148,700965
30003;638;148,6969011
30003;639;148,6928308
30003;640;148,6887543
30003;641;148,6846715
30003;642;148,6805825
30003;643;148,6764872
30003;644;148,6723857
30003;645;148,6682779
30003;646;148,6641638
30003;647;148,6600435
30003;648;148,6559169
30003;649;148,651784
30003;650;148,6476449
30003;651;148,6434995
30003;652;148,6393479
30003;653;148,6351901
30003;654;148,6310259
30003;655;148,6268555
30003;656;148,6226789
30003;657;148,618496
30003;658;148,6143069
30003;659;148,6101115
30003;660;148,6059098
30003;661;148,6017019
30003;662;148,5974878
30003;663;148,5932674
30003;664;148,5890407
30003;665;148,5848078
30003;666;148,5805687
30003;667;148,5763233
30003;668;148,5720716
30003;669;148,5678137
30003;670;148,5635496
30003;671;148,5592792
30003;672;148,5550026
30003;673;148,5507197
30003;674;148,5464306
30003;675;148,5421352
30003;676;148,5378336
30003;677;148,5335258
30003;678;148,5292117
30003;679;148,5248914
30003;680;148,5205648
30003;681;148,516232
30003;682;148,5118929
30003;683;148,5075476
30003;684;148,5031961
30003;685;148,4988383
30003;686;148,4944743
30003;687;148,4901041
30003;688;148,4857276
30003;689;148,4813449
30003;690;148,4769559
30003;691;148,4725607
30003;692;148,4681593
30003;693;148,4637517
30003;694;148,4593378
30003;695;148,4549176
30003;696;148,4504913
30003;697;148,4460587
30003;698;148,4416199
30003;699;148,4371748
30003;700;148,4327236
30003;701;148,4282661
30003;702;148,4238023
30003;703;148,4193324
30003;704;148,4148562
30003;705;148,4103738
30003;706;148,4058851
30003;707;148,4013902
30003;708;148,3968892
30003;709;148,3923818
30003;710;148,3878683
30003;711;148,3833485
30003;712;148,3788225
30003;713;148,3742903
30003;714;148,3697519
30003;715;148,3652072
30003;716;148,3606564
30003;717;148,3560993
30003;718;148,351536
30003;719;148,3469664
30003;720;148,3423907
30003;721;148,3378087
30003;722;148,3332205
30003;723;148,3286261
30003;724;148,3240255
30003;725;148,3194187
30003;726;148,3148056
30003;727;148,3101864
30003;728;148,3055609
30003;729;148,3009292
30003;730;148,2962913
30003;731;148,2916472
30003;732;148,2869969
30003;733;148,2823404
30003;734;148,2776776
30003;735;148,2730087
30003;736;148,2683335
30003;737;148,2636521
30003;738;148,2589646
30003;739;148,2542708
30003;740;148,2495708
30003;741;148,2448646
30003;742;148,2401522
30003;743;148,2354336
30003;744;148,2307088
30003;745;148,2259778
30003;746;148,2212406
30003;747;148,2164971
30003;748;148,2117475
30003;749;148,2069917
30003;750;148,2022297
30003;751;148,1974615
30003;752;148,1926871
30003;753;148,1879065
30003;754;148,1831196
30003;755;148,1783266
30003;756;148,1735274
30003;757;148,168722
30003;758;148,1639104
30003;759;148,1590926
30003;760;148,1542687
30003;761;148,1494385
30003;762;148,1446021
30003;763;148,1397595
30003;764;148,1349108
30003;765;148,1300558
30003;766;148,1251947
30003;767;148,1203274
30003;768;148,1154539
30003;769;148,1105742
30003;770;148,1056883
30003;771;148,1007962
30003;772;148,0958979
30003;773;148,0909935
30003;774;148,0860829
30003;775;148,081166
30003;776;148,076243
30003;777;148,0713138
30003;778;148,0663785
30003;779;148,0614369
30003;780;148,0564892
30003;781;148,0515353
30003;782;148,0465752
30003;783;148,0416089
30003;784;148,0366365
30003;785;148,0316578
30003;786;148,026673
30003;787;148,021682
30003;788;148,0166849
30003;789;148,0116815
30003;790;148,006672
30003;791;148,0016563
30003;792;147,9966345
30003;793;147,9916065
30003;794;147,9865722
30003;795;147,9815319
30003;796;147,9764853
30003;797;147,9714326
30003;798;147,9663737
30003;799;147,9613087
30003;800;147,9562374
30003;801;147,95116
30003;802;147,9460765
30003;803;147,9409867
30003;804;147,9358908
30003;805;147,9307888
30003;806;147,9256806
30003;807;147,9205662
30003;808;147,9154456
30003;809;147,9103189
30003;810;147,905186
30003;811;147,900047
30003;812;147,8949018
30003;813;147,8897504
30003;814;147,8845929
30003;815;147,8794293
30003;816;147,8742594
30003;817;147,8690834
30003;818;147,8639013
30003;819;147,858713
30003;820;147,8535185
30003;821;147,8483179
30003;822;147,8431111
30003;823;147,8378982
30003;824;147,8326791
30003;825;147,8274539
30003;826;147,8222225
30003;827;147,816985
30003;828;147,8117413
30003;829;147,8064915
30003;830;147,8012355
30003;831;147,7959734
30003;832;147,7907051
30003;833;147,7854307
30003;834;147,7801502
30003;835;147,7748634
30003;836;147,7695706
30003;837;147,7642716
30003;838;147,7589665
30003;839;147,7536552
30003;840;147,7483377
30003;841;147,7430142
30003;842;147,7376845
30003;843;147,7323486
30003;844;147,7270066
30003;845;147,7216585
30003;846;147,7163043
30003;847;147,7109439
30003;848;147,7055773
30003;849;147,7002046
30003;850;147,6948258
30003;851;147,6894409
30003;852;147,6840498
30003;853;147,6786526
30003;854;147,6732493
30003;855;147,6678398
30003;856;147,6624242
30003;857;147,6570025
30003;858;147,6515746
30003;859;147,6461406
30003;860;147,6407005
30003;861;147,6352543
30003;862;147,6298019
30003;863;147,6243434
30003;864;147,6188788
30003;865;147,613408
30003;866;147,6079312
30003;867;147,6024482
30003;868;147,5969591
30003;869;147,5914638
30003;870;147,5859625
30003;871;147,580455
30003;872;147,5749414
30003;873;147,5694217
30003;874;147,5638958
30003;875;147,5583639
30003;876;147,5528258
30003;877;147,5472816
30003;878;147,5417313
30003;879;147,5361749
30003;880;147,5306124
30003;881;147,5250437
30003;882;147,519469
30003;883;147,5138881
30003;884;147,5083011
30003;885;147,5027081
30003;886;147,4971089
30003;887;147,4915036
30003;888;147,4858921
30003;889;147,4802746
30003;890;147,474651
30003;891;147,4690213
30003;892;147,4633854
30003;893;147,4577435
30003;894;147,4520954
30003;895;147,4464413
30003;896;147,440781
30003;897;147,4351147
30003;898;147,4294422
30003;899;147,4237637
30003;900;147,418079
30003;901;147,4123882
30003;902;147,4066914
30003;903;147,4009884
30003;904;147,3952794
30003;905;147,3895643
30003;906;147,383843
30003;907;147,3781157
30003;908;147,3723823
30003;909;147,3666428
30003;910;147,3608971
30003;911;147,3551454
30003;912;147,3493877
30003;913;147,3436238
30003;914;147,3378538
30003;915;147,3320777
30003;916;147,3262956
30003;917;147,3205074
30003;918;147,314713
30003;919;147,3089126
30003;920;147,3031062
30003;921;147,2972936
30003;922;147,2914749
30003;923;147,2856502
30003;924;147,2798194
30003;925;147,2739825
30003;926;147,2681395
30003;927;147,2622904
30003;928;147,2564353
30003;929;147,2505741
30003;930;147,2447068
30003;931;147,2388334
30003;932;147,232954
30003;933;147,2270684
30003;934;147,2211769
30003;935;147,2152792
30003;936;147,2093754
30003;937;147,2034656
30003;938;147,1975497
30003;939;147,1916278
30003;940;147,1856998
30003;941;147,1797657
30003;942;147,1738255
30003;943;147,1678793
30003;944;147,161927
30003;945;147,1559686
30003;946;147,1500042
30003;947;147,1440337
30003;948;147,1380572
30003;949;147,1320746
30003;950;147,1260859
30003;951;147,1200911
30003;952;147,1140903
30003;953;147,1080835
30003;954;147,1020706
30003;955;147,0960516
30003;956;147,0900266
30003;957;147,0839955
30003;958;147,0779583
30003;959;147,0719151
30003;960;147,0658659
30003;961;147,0598106
30003;962;147,0537492
30003;963;147,0476818
30003;964;147,0416083
30003;965;147,0355288
30003;966;147,0294433
30003;967;147,0233517
30003;968;147,017254
30003;969;147,0111503
30003;970;147,0050405
30003;971;146,9989247
30003;972;146,9928029
30003;973;146,986675
30003;974;146,9805411
30003;975;146,9744011
30003;976;146,9682551
30003;977;146,962103
30003;978;146,9559449
30003;979;146,9497808
30003;980;146,9436106
30003;981;146,9374344
30003;982;146,9312522
30003;983;146,9250639
30003;984;146,9188696
30003;985;146,9126692
30003;986;146,9064628
30003;987;146,9002504
30003;988;146,894032
30003;989;146,8878075
30003;990;146,881577
30003;991;146,8753404
30003;992;146,8690979
30003;993;146,8628493
30003;994;146,8565946
30003;995;146,850334
30003;996;146,8440673
30003;997;146,8377946
30003;998;146,8315159
30003;999;146,8252311
30003;1000;146,8189404
30003;1001;146,8126436
30003;1002;146,8063408
30003;1003;146,8000319
30003;1004;146,7937171
30003;1005;146,7873962
30003;1006;146,7810693
30003;1007;146,7747364
30003;1008;146,7683975
30003;1009;146,7620525
30003;1010;146,7557016
30003;1011;146,7493446
30003;1012;146,7429816
30003;1013;146,7366126
30003;1014;146,7302376
30003;1015;146,7238566
30003;1016;146,7174696
30003;1017;146,7110766
30003;1018;146,7046775
30003;1019;146,6982725
30003;1020;146,6918614
30003;1021;146,6854444
30003;1022;146,6790213
30003;1023;146,6725923
30003;1024;146,6661572
30003;1025;146,6597161
30003;1026;146,6532691
30003;1027;146,646816
30003;1028;146,6403569
30003;1029;146,6338918
30003;1030;146,6274208
30003;1031;146,6209437
30003;1032;146,6144607
30003;1033;146,6079716
30003;1034;146,6014766
30003;1035;146,5949755
30003;1036;146,5884685
30003;1037;146,5819554
30003;1038;146,5754364
30003;1039;146,5689114
30003;1040;146,5623804
30003;1041;146,5558434
30003;1042;146,5493005
30003;1043;146,5427515
30003;1044;146,5361966
30003;1045;146,5296356
30003;1046;146,5230687
30003;1047;146,5164958
30003;1048;146,5099169
30003;1049;146,5033321
30003;1050;146,4967412
30003;1051;146,4901444
30003;1052;146,4835416
30003;1053;146,4769328
30003;1054;146,470318
30003;1055;146,4636973
30003;1056;146,4570706
30003;1057;146,4504379
30003;1058;146,4437992
30003;1059;146,4371546
30003;1060;146,430504
30003;1061;146,4238474
30003;1062;146,4171848
30003;1063;146,4105163
30003;1064;146,4038418
30003;1065;146,3971614
30003;1066;146,3904749
30003;1067;146,3837825
30003;1068;146,3770842
30003;1069;146,3703799
30003;1070;146,3636696
30003;1071;146,3569533
30003;1072;146,3502311
30003;1073;146,3435029
30003;1074;146,3367688
30003;1075;146,3300287
30003;1076;146,3232826
30003;1077;146,3165306
30003;1078;146,3097727
30003;1079;146,3030087
30003;1080;146,2962389
30003;1081;146,289463
30003;1082;146,2826812
30003;1083;146,2758935
30003;1084;146,2690998
30003;1085;146,2623002
30003;1086;146,2554946
30003;1087;146,248683
30003;1088;146,2418655
30003;1089;146,2350421
30003;1090;146,2282127
30003;1091;146,2213774
30003;1092;146,2145361
30003;1093;146,2076889
30003;1094;146,2008357
30003;1095;146,1939766
30003;1096;146,1871116
30003;1097;146,1802406
30003;1098;146,1733637
30003;1099;146,1664808
30003;1100;146,159592
30003;1101;146,1526973
30003;1102;146,1457966
30003;1103;146,13889
30003;1104;146,1319774
30003;1105;146,125059
30003;1106;146,1181346
30003;1107;146,1112042
30003;1108;146,1042679
30003;1109;146,0973257
30003;1110;146,0903776
30003;1111;146,0834236
30003;1112;146,0764636
30003;1113;146,0694977
30003;1114;146,0625258
30003;1115;146,0555481
30003;1116;146,0485644
30003;1117;146,0415748
30003;1118;146,0345793
30003;1119;146,0275778
30003;1120;146,0205704
30003;1121;146,0135571
30003;1122;146,0065379
30003;1123;145,9995128
30003;1124;145,9924818
30003;1125;145,9854448
30003;1126;145,978402
30003;1127;145,9713532
30003;1128;145,9642985
30003;1129;145,9572379
30003;1130;145,9501714
30003;1131;145,9430989
30003;1132;145,9360206
30003;1133;145,9289364
30003;1134;145,9218462
30003;1135;145,9147501
30003;1136;145,9076482
30003;1137;145,9005403
30003;1138;145,8934266
30003;1139;145,8863069
30003;1140;145,8791813
30003;1141;145,8720498
30003;1142;145,8649125
30003;1143;145,8577692
30003;1144;145,85062
30003;1145;145,8434649
30003;1146;145,836304
30003;1147;145,8291371
30003;1148;145,8219644
30003;1149;145,8147857
30003;1150;145,8076012
30003;1151;145,8004107
30003;1152;145,7932144
30003;1153;145,7860122
30003;1154;145,7788041
30003;1155;145,7715901
30003;1156;145,7643702
30003;1157;145,7571445
30003;1158;145,7499128
30003;1159;145,7426753
30003;1160;145,7354319
30003;1161;145,7281826
30003;1162;145,7209274
30003;1163;145,7136663
30003;1164;145,7063994
30003;1165;145,6991266
30003;1166;145,6918479
30003;1167;145,6845633
30003;1168;145,6772729
30003;1169;145,6699766
30003;1170;145,6626744
30003;1171;145,6553663
30003;1172;145,6480524
30003;1173;145,6407325
30003;1174;145,6334069
30003;1175;145,6260753
30003;1176;145,6187379
30003;1177;145,6113946
30003;1178;145,6040455
30003;1179;145,5966904
30003;1180;145,5893296
30003;1181;145,5819628
30003;1182;145,5745902
30003;1183;145,5672117
30003;1184;145,5598274
30003;1185;145,5524372
30003;1186;145,5450412
30003;1187;145,5376393
30003;1188;145,5302315
30003;1189;145,5228179
30003;1190;145,5153984
30003;1191;145,5079731
30003;1192;145,5005419
30003;1193;145,4931049
30003;1194;145,485662
30003;1195;145,4782133
30003;1196;145,4707587
30003;1197;145,4632982
30003;1198;145,455832
30003;1199;145,4483598
30003;1200;145,4408819
30003;1201;145,4333981
30003;1202;145,4259084
30003;1203;145,4184129
30003;1204;145,4109116
30003;1205;145,4034044
30003;1206;145,3958913
30003;1207;145,3883725
30003;1208;145,3808478
30003;1209;145,3733173
30003;1210;145,3657809
30003;1211;145,3582387
30003;1212;145,3506906
30003;1213;145,3431368
30003;1214;145,3355771
30003;1215;145,3280115
30003;1216;145,3204402
30003;1217;145,312863
30003;1218;145,30528
30003;1219;145,2976911
30003;1220;145,2900964
30003;1221;145,2824959
30003;1222;145,2748896
30003;1223;145,2672775
30003;1224;145,2596595
30003;1225;145,2520357
30003;1226;145,2444061
30003;1227;145,2367707
30003;1228;145,2291294
30003;1229;145,2214824
30003;1230;145,2138295
30003;1231;145,2061708
30003;1232;145,1985063
30003;1233;145,190836
30003;1234;145,1831598
30003;1235;145,1754779
30003;1236;145,1677901
30003;1237;145,1600966
30003;1238;145,1523972
30003;1239;145,144692
30003;1240;145,136981
30003;1241;145,1292642
30003;1242;145,1215416
30003;1243;145,1138132
30003;1244;145,106079
30003;1245;145,098339
30003;1246;145,0905932
30003;1247;145,0828416
30003;1248;145,0750842
30003;1249;145,067321
30003;1250;145,059552
30003;1251;145,0517772
30003;1252;145,0439966
30003;1253;145,0362103
30003;1254;145,0284181
30003;1255;145,0206201
30003;1256;145,0128164
30003;1257;145,0050068
30003;1258;144,9971915
30003;1259;144,9893704
